18,2,2,1,3,2.30,50,2000.00,0,0, NO ,02-01-22,05-29-24
18,13,2,5,3,2.30,50,2000.00,0,0, NO ,02-01-22,05-29-24
60,18,2,5,3,2.10,50,0,50,4000.00, YES ,02-01-22,05-29-24
60,14,2,5,3,2.10,50,0,50,4000.00, YES ,02-01-22,05-29-24
60,13,2,5,3,2.10,50,0,50,4000.00, YES ,02-01-22,05-29-24
60,13,2,2,3,2.10,50,0,50,4000.00, YES ,02-01-22,05-29-24
60,13,2,3,3,2.10,50,0,50,4000.00, YES ,02-01-22,05-29-24
60,21,2,5,3,2.10,50,0,50,4000.00, YES ,02-01-22,05-29-24
60,20,2,5,3,2.10,50,0,50,4000.00, YES ,02-01-22,05-29-24
60,2,2,1,3,2.10,50,0,50,4000.00, YES ,02-01-22,05-29-24
16,21,2,5,3,2.10,50,2000.00,0,0, NO ,02-11-22,05-29-24
16,18,2,5,3,2.10,50,2000.00,0,0, NO ,02-11-22,05-29-24
16,2,2,1,3,2.10,50,2000.00,0,0, NO ,02-11-22,05-29-24
90,18,2,5,3,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,14,2,5,3,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,13,2,5,3,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,13,2,2,3,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,13,2,3,3,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,21,2,5,3,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,20,2,5,3,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,12,2,5,3,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,15,2,5,3,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,2,2,1,3,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,18,2,5,44,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,14,2,5,44,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,13,2,5,44,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,13,2,2,44,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,13,2,3,44,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,21,2,5,44,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,20,2,5,44,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,12,2,5,44,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,15,2,5,44,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
90,2,2,1,44,1.95,50,1000.00,0,0, NO ,02-11-22,05-29-24
91,21,2,5,3,2.25,50,2000.00,0,0, YES ,02-11-22,05-29-24
91,18,2,5,3,2.25,50,2000.00,0,0, YES ,02-11-22,05-29-24
91,2,2,1,3,2.25,50,2000.00,0,0, YES ,02-11-22,05-29-24
91,13,2,5,3,2.25,50,2000.00,0,0, YES ,02-11-22,05-29-24
106,21,2,5,3,1.90,50,2000.00,0,0, NO ,02-11-22,05-29-24
106,18,2,5,3,1.90,50,2000.00,0,0, NO ,02-11-22,05-29-24
106,2,2,1,3,1.90,50,2000.00,0,0, NO ,02-11-22,05-29-24
68,18,2,5,3,2.00,50,2000.00,0,0, NO ,02-15-22,05-29-24
68,13,2,5,3,2.00,50,2000.00,0,0, NO ,02-15-22,05-29-24
68,21,2,5,3,2.00,50,2000.00,0,0, NO ,02-15-22,05-29-24
68,2,2,1,3,2.00,50,2000.00,0,0, NO ,02-15-22,05-29-24
68,14,2,5,3,2.00,50,2000.00,0,0, NO ,02-15-22,05-29-24
68,20,2,5,3,2.00,50,2000.00,0,0, NO ,02-15-22,05-29-24
68,13,2,3,3,2.00,50,2000.00,0,0, NO ,02-15-22,05-29-24
115,18,2,5,3,2.10,50,2000.00,50,0, NO ,02-15-22,05-29-24
115,14,2,5,3,2.10,50,2000.00,50,0, NO ,02-15-22,05-29-24
115,13,2,5,3,2.10,50,2000.00,50,0, NO ,02-15-22,05-29-24
115,13,2,2,3,2.10,50,2000.00,50,0, NO ,02-15-22,05-29-24
115,13,2,3,3,2.10,50,2000.00,50,0, NO ,02-15-22,05-29-24
115,21,2,5,3,2.10,50,2000.00,50,0, NO ,02-15-22,05-29-24
115,20,2,5,3,2.10,50,2000.00,50,0, NO ,02-15-22,05-29-24
115,12,2,5,3,2.10,50,2000.00,50,0, NO ,02-15-22,05-29-24
115,15,2,5,3,2.10,50,2000.00,50,0, NO ,02-15-22,05-29-24
115,2,2,1,3,2.10,50,2000.00,50,0, NO ,02-15-22,05-29-24
33,18,2,5,3,2.00,50,2000.00,0,0, NO ,03-01-22,05-29-24
33,14,2,5,3,2.00,50,2000.00,0,0, NO ,03-01-22,05-29-24
3,21,2,5,3,2.15,50,2000.00,0,0, NO ,02-01-22,04-10-23
3,18,2,5,3,2.15,50,2000.00,0,0, NO ,02-01-22,04-10-23
3,13,2,5,3,2.15,50,2000.00,0,0, NO ,02-01-22,04-10-23
33,13,2,5,3,2.00,50,2000.00,0,0, NO ,03-01-22,05-29-24
33,13,2,2,3,2.00,50,2000.00,0,0, NO ,03-01-22,05-29-24
33,13,2,3,3,2.00,50,2000.00,0,0, NO ,03-01-22,05-29-24
277,17,2,6,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,18,2,5,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,14,2,5,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,5,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,2,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,3,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,21,2,5,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,20,2,5,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,12,2,5,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,15,2,5,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,2,2,1,3,2.15,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,17,2,6,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,18,2,5,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,14,2,5,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,5,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,2,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,3,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,21,2,5,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,20,2,5,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,12,2,5,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,15,2,5,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,2,2,1,6,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,17,2,6,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,18,2,5,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,14,2,5,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,5,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,2,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,3,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,21,2,5,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,20,2,5,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,12,2,5,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,15,2,5,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,2,2,1,32,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,17,2,6,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,18,2,5,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,14,2,5,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,5,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,2,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,13,2,3,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,21,2,5,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,20,2,5,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,12,2,5,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,15,2,5,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
277,2,2,1,44,2.25,50,3000.00,0,0, NO ,12-30-23,03-28-24
4,18,2,5,32,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,14,2,5,32,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,13,2,5,32,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,13,2,2,32,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,13,2,3,32,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,21,2,5,32,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,20,2,5,32,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,12,2,5,32,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,15,2,5,32,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,2,2,1,3,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,2,2,1,32,2.05,50,3000.00,0,0, NO ,01-01-23,04-10-23
4,13,2,2,3,2.05,50,15000.00,0,0, NO ,04-01-21,12-31-22
4,13,2,3,3,2.05,50,15000.00,0,0, NO ,04-01-21,12-31-22
4,13,2,5,3,2.05,50,15000.00,0,0, NO ,04-01-21,12-31-22
4,14,2,5,3,2.05,50,15000.00,0,0, NO ,04-01-21,12-31-22
4,18,2,5,3,2.05,50,15000.00,0,0, NO ,04-01-21,12-31-22
4,11,2,3,3,2.05,50,15000.00,0,0, NO ,04-01-21,07-25-21
4,11,2,2,3,2.05,50,15000.00,0,0, NO ,04-01-21,07-25-21
4,18,2,5,3,2.05,50,3000.00,0,0, NO ,01-01-23,03-28-24
4,14,2,5,3,2.05,50,3000.00,0,0, NO ,01-01-23,03-28-24
4,13,2,5,3,2.05,50,3000.00,0,0, NO ,01-01-23,03-28-24
4,13,2,2,3,2.05,50,3000.00,0,0, NO ,01-01-23,03-28-24
4,13,2,3,3,2.05,50,3000.00,0,0, NO ,01-01-23,03-28-24
4,21,2,5,3,2.05,50,3000.00,0,0, NO ,01-01-23,03-28-24
4,20,2,5,3,2.05,50,3000.00,0,0, NO ,01-01-23,03-28-24
4,12,2,5,3,2.05,50,3000.00,0,0, NO ,01-01-23,03-28-24
4,15,2,5,3,2.05,50,3000.00,0,0, NO ,01-01-23,03-28-24
4,18,2,5,32,2.15,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,14,2,5,32,2.15,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,13,2,5,32,2.15,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,13,2,2,32,2.15,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,13,2,3,32,2.15,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,21,2,5,32,2.15,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,20,2,5,32,2.15,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,12,2,5,32,2.15,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,15,2,5,32,2.15,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,2,2,1,3,2.05,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,2,2,1,32,2.15,50,3000.00,0,0, NO ,04-11-23,03-28-24
4,22,2,5,32,2.15,50,3000.00,0,0, NO ,06-01-23,03-28-24
4,22,2,5,3,2.05,50,3000.00,0,0, NO ,06-01-23,03-28-24
4,22,2,5,44,2.05,50,3000.00,0,0, NO ,06-01-23,03-28-24
4,16,2,5,32,2.15,50,3000.00,0,0, NO ,06-01-23,03-28-24
4,16,2,5,3,2.05,50,3000.00,0,0, NO ,06-01-23,03-28-24
4,16,2,5,44,2.05,50,3000.00,0,0, NO ,06-01-23,03-28-24
5,18,2,5,32,2.15,50,2000.00,0,0, NO ,08-01-22,04-10-23
5,14,2,5,32,2.15,50,2000.00,0,0, NO ,08-01-22,04-10-23
5,13,2,5,32,2.15,50,2000.00,0,0, NO ,08-01-22,04-10-23
5,13,2,2,32,2.15,50,2000.00,0,0, NO ,08-01-22,04-10-23
5,13,2,3,32,2.15,50,2000.00,0,0, NO ,08-01-22,04-10-23
5,21,2,5,32,2.15,50,2000.00,0,0, NO ,08-01-22,04-10-23
5,20,2,5,32,2.15,50,2000.00,0,0, NO ,08-01-22,04-10-23
5,12,2,5,32,2.15,50,2000.00,0,0, NO ,08-01-22,04-10-23
5,15,2,5,32,2.15,50,2000.00,0,0, NO ,08-01-22,04-10-23
5,2,2,1,32,2.15,50,2000.00,0,0, NO ,08-01-22,04-10-23
33,21,2,5,3,2.00,50,2000.00,0,0, NO ,03-01-22,05-29-24
33,20,2,5,3,2.00,50,2000.00,0,0, NO ,03-01-22,05-29-24
33,12,2,5,3,2.00,50,2000.00,0,0, NO ,03-01-22,05-29-24
33,15,2,5,3,2.00,50,2000.00,0,0, NO ,03-01-22,05-29-24
33,2,2,1,3,2.00,50,2000.00,0,0, NO ,03-01-22,05-29-24
54,18,2,5,3,2.15,50,2000.00,0,0, NO ,03-01-22,05-29-24
54,14,2,5,3,2.15,50,2000.00,0,0, NO ,03-01-22,05-29-24
54,13,2,5,3,2.15,50,2000.00,0,0, NO ,03-01-22,05-29-24
54,13,2,2,3,2.15,50,2000.00,0,0, NO ,03-01-22,05-29-24
54,13,2,3,3,2.15,50,2000.00,0,0, NO ,03-01-22,05-29-24
54,21,2,5,3,2.15,50,2000.00,0,0, NO ,03-01-22,05-29-24
54,20,2,5,3,2.15,50,2000.00,0,0, NO ,03-01-22,05-29-24
54,12,2,5,3,2.15,50,2000.00,0,0, NO ,03-01-22,05-29-24
54,15,2,5,3,2.15,50,2000.00,0,0, NO ,03-01-22,05-29-24
54,2,2,1,3,2.15,50,2000.00,0,0, NO ,03-01-22,05-29-24
70,21,2,5,3,2.70,50,0,0,0, NO ,03-01-22,05-29-24
34,18,2,5,3,2.30,50,2000.00,0,0, NO ,03-02-22,05-29-24
34,2,2,1,3,2.30,50,2000.00,0,0, NO ,03-02-22,05-29-24
34,13,2,3,3,2.30,50,2000.00,0,0, NO ,03-02-22,05-29-24
34,13,2,2,3,2.30,50,2000.00,0,0, NO ,03-02-22,05-29-24
34,13,2,5,3,2.30,50,2000.00,0,0, NO ,03-02-22,05-29-24
34,21,2,5,3,2.30,50,2000.00,0,0, NO ,03-02-22,05-29-24
46,18,2,5,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,14,2,5,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,13,2,5,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,13,2,2,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,13,2,3,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,21,2,5,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,20,2,5,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,12,2,5,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,15,2,5,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,2,2,1,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,17,2,6,3,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,18,2,5,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,14,2,5,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,13,2,5,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,13,2,2,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,13,2,3,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,21,2,5,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,20,2,5,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,12,2,5,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,15,2,5,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,2,2,1,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,17,2,6,32,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
46,17,2,6,44,1.95,50,2000.00,0,0, NO ,03-21-22,05-29-24
76,18,2,5,3,2.10,50,2000.00,0,0, NO ,03-21-22,05-29-24
76,13,2,5,3,2.10,50,2000.00,0,0, NO ,03-21-22,05-29-24
76,21,2,5,3,2.10,50,2000.00,0,0, NO ,03-21-22,05-29-24
76,2,2,1,3,2.10,50,2000.00,0,0, NO ,03-21-22,05-29-24
76,14,2,5,3,2.10,50,2000.00,0,0, NO ,03-21-22,05-29-24
24,12,2,5,3,2.15,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,2,2,1,3,2.15,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,13,2,5,3,2.15,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,18,2,5,3,2.15,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,21,2,5,3,2.15,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,15,2,5,3,2.15,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,14,2,5,3,2.15,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,13,2,2,3,2.15,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,12,2,5,32,2.25,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,2,2,1,32,2.25,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,13,2,5,32,2.25,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,18,2,5,32,2.25,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,21,2,5,32,2.25,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,15,2,5,32,2.25,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,14,2,5,32,2.25,50,2000.00,0,0, NO ,04-01-22,05-29-24
24,13,2,2,32,2.25,50,2000.00,0,0, NO ,04-01-22,05-29-24
50,18,2,5,3,2.10,50,2000.00,50,0, NO ,04-01-22,05-29-24
50,14,2,5,3,2.10,50,2000.00,50,0, NO ,04-01-22,05-29-24
50,13,2,5,3,2.10,50,2000.00,50,0, NO ,04-01-22,05-29-24
50,13,2,2,3,2.10,50,2000.00,50,0, NO ,04-01-22,05-29-24
50,13,2,3,3,2.10,50,2000.00,50,0, NO ,04-01-22,05-29-24
50,21,2,5,3,2.10,50,2000.00,50,0, NO ,04-01-22,05-29-24
6,18,2,5,32,2.15,50,2000.00,0,0, NO ,10-01-22,04-10-23
6,14,2,5,32,2.15,50,2000.00,0,0, NO ,10-01-22,04-10-23
6,13,2,5,32,2.15,50,2000.00,0,0, NO ,10-01-22,04-10-23
6,13,2,2,32,2.15,50,2000.00,0,0, NO ,10-01-22,04-10-23
6,13,2,3,32,2.15,50,2000.00,0,0, NO ,10-01-22,04-10-23
6,21,2,5,32,2.15,50,2000.00,0,0, NO ,10-01-22,04-10-23
6,20,2,5,32,2.15,50,2000.00,0,0, NO ,10-01-22,04-10-23
6,12,2,5,32,2.15,50,2000.00,0,0, NO ,10-01-22,04-10-23
6,15,2,5,32,2.15,50,2000.00,0,0, NO ,10-01-22,04-10-23
6,2,2,1,32,2.15,50,2000.00,0,0, NO ,10-01-22,04-10-23
50,20,2,5,3,2.10,50,2000.00,50,0, NO ,04-01-22,05-29-24
50,12,2,5,3,2.10,50,2000.00,50,0, NO ,04-01-22,05-29-24
50,15,2,5,3,2.10,50,2000.00,50,0, NO ,04-01-22,05-29-24
50,2,2,1,3,2.10,50,2000.00,50,0, NO ,04-01-22,05-29-24
107,18,2,5,3,2.07,50,2000.00,0,0, NO ,04-01-22,05-29-24
107,21,2,5,3,2.07,50,2000.00,0,0, NO ,04-01-22,05-29-24
107,2,2,1,3,2.07,50,2000.00,0,0, NO ,04-01-22,05-29-24
107,15,2,5,3,2.07,50,2000.00,0,0, NO ,04-01-22,05-29-24
107,14,2,5,3,2.07,50,2000.00,0,0, NO ,04-01-22,05-29-24
107,20,2,5,3,2.07,50,2000.00,0,0, NO ,04-01-22,05-29-24
117,2,2,1,3,2.15,50,3500.00,0,0, NO ,04-18-22,05-29-24
117,21,2,5,3,2.15,50,3500.00,0,0, NO ,04-18-22,05-29-24
117,18,2,5,3,2.15,50,3500.00,0,0, NO ,04-18-22,05-29-24
117,15,2,5,3,2.15,50,3500.00,0,0, NO ,04-18-22,05-29-24
60,12,2,5,3,2.10,50,0,50,4000.00, YES ,05-01-22,05-29-24
60,15,2,5,3,2.10,50,0,50,4000.00, YES ,05-01-22,05-29-24
64,18,2,5,3,2.15,50,2000.00,0,0, NO ,05-01-22,05-29-24
64,14,2,5,3,2.15,50,2000.00,0,0, NO ,05-01-22,05-29-24
64,13,2,5,3,2.15,50,2000.00,0,0, NO ,05-01-22,05-29-24
64,13,2,2,3,2.15,50,2000.00,0,0, NO ,05-01-22,05-29-24
64,13,2,3,3,2.15,50,2000.00,0,0, NO ,05-01-22,05-29-24
64,21,2,5,3,2.15,50,2000.00,0,0, NO ,05-01-22,05-29-24
64,20,2,5,3,2.15,50,2000.00,0,0, NO ,05-01-22,05-29-24
64,12,2,5,3,2.15,50,2000.00,0,0, NO ,05-01-22,05-29-24
64,15,2,5,3,2.15,50,2000.00,0,0, NO ,05-01-22,05-29-24
